id,price,log_price,name_sentiment,description_sentiment
8932567,75.0,4.31748811353631,0.4939,0.9441
8934727,125.0,4.8283137373023015,0.0,0.9531
9189062,125.0,4.8283137373023015,0.5106,0.6808
9436886,372.0,5.918893854273146,0.0,0.9661
9453756,397.0,5.983936280687191,0.5994,0.9821
9496257,236.0,5.4638318050256105,0.636,0.7263
9616935,160.0,5.075173815233827,0.0,0.3382
9617004,98.0,4.584967478670572,0.0,0.9022
9716578,185.0,5.220355825078324,0.807,0.8945
9718427,,,0.0,0.8622
9719510,115.0,4.74493212836325,0.4939,0.9153
9825160,125.0,4.8283137373023015,0.2023,0.9584
9846617,85.0,4.442651256490317,0.0,0.7096
9879224,190.0,5.247024072160486,0.3818,0.9632
10222754,84.0,4.430816798843313,0.0,0.4898
10294984,425.0,6.052089168924417,0.0,0.6908
10313948,98.0,4.584967478670572,0.0,0.8555
10386600,132.0,4.882801922586371,0.0,0.9501
10386814,195.0,5.272999558563747,0.0,0.9246
10393310,200.0,5.298317366548036,0.7096,0.7096
10472911,215.0,5.3706380281276624,0.0,0.5563
10593060,118.0,4.770684624465665,0.5859,-0.4767
10650128,103.0,4.634728988229636,0.3818,0.7378
10660530,150.0,5.0106352940962555,0.0,0.8779
10681011,,,0.0,-0.0772
10701073,120.0,4.787491742782046,0.128,0.743
10721076,110.0,4.700480365792417,0.4019,0.8798
10756434,99.0,4.59511985013459,0.4404,0.8934
10805397,165.0,5.10594547390058,0.0,0.9791
10840282,193.0,5.262690188904886,0.0,0.908
10841617,119.0,4.77912349311153,0.0,0.7845
10879748,57.0,4.04305126783455,0.0,-0.0258
11042151,87.0,4.465908118654584,0.636,0.9136
11079492,175.0,5.1647859739235145,0.758,0.746
11192626,135.0,4.90527477843843,0.0,0.9412
11229005,233.0,5.4510384535657,0.636,0.1114
11243817,198.0,5.288267030694535,0.0,0.9538
11302460,275.0,5.616771097666572,0.0,-0.4939
11341815,,,0.4215,0.2617
11361297,461.0,6.133398042996649,0.5719,0.5719
11458215,700.0,6.551080335043404,0.5994,0.8622
11497586,319.0,5.765191102784844,0.0,0.8126
11555719,96.0,4.564348191467836,0.4404,0.7506
11640237,,,0.4215,0.9081
11649703,158.0,5.062595033026967,0.5859,0.9186
11658120,221.0,5.3981627015177525,0.836,0.9774
11679350,,,0.0,0.979
11802806,200.0,5.298317366548036,0.0,0.9477
11827676,400.0,5.991464547107982,-0.2732,0.8999
11828623,154.0,5.0369526024136295,0.0,0.8957
11842984,80.0,4.382026634673881,0.0,0.34
11847848,305.0,5.720311776607412,0.4389,0.8658
11928520,399.0,5.988961416889864,0.0,0.4588
11985579,72.0,4.276666119016055,0.6588,0.9216
12038812,185.0,5.220355825078324,0.6124,0.9633
12067676,175.0,5.1647859739235145,0.4939,0.9741
12092909,188.0,5.236441962829949,0.4215,0.8479
12147967,257.0,5.54907608489522,0.0,0.6527
12156952,150.0,5.0106352940962555,0.0,0.9552
12170016,,,0.0,0.9402
12175162,91.0,4.51085950651685,0.0,0.9263
12205428,300.0,5.703782474656201,0.6351,0.8829
12209573,,,0.4588,0.7964
12219298,150.0,5.0106352940962555,0.0,0.9059
12324255,,,0.0,0.5859
12384495,110.0,4.700480365792417,0.0,0.802
12427243,207.0,5.332718793265369,0.0,0.8402
12453891,192.0,5.2574953720277815,0.0,0.6369
12496581,125.0,4.8283137373023015,0.8591,0.9804
