listing_id,sentiment_score
634722023283278284,0.64
634740380851714895,0.78
634774695886644298,0.77
634777055401694966,0.7
634783635099225753,0.92
634799704188511630,0.83
634843721118396019,0.91
634850275279626801,0.66
634918240181155243,0.96
634921675272826617,0.75
634925588028206581,0.57
634926314166245994,0.66
634974158843526629,0.57
634989532177415525,0.54
635122611633869127,0.85
635190521481863394,0.75
635230907577047958,0.5
635249897961797373,0.6
635276250889633352,0.6
635403502040304014,0.81
635425836809127737,0.61
635429225937785537,0.61
635435099837623273,0.62
635454969482925922,0.45
635468908633600322,0.61
635479670576797071,0.44
635481093808294611,0.6
635502010102970370,0.82
635521504165845699,0.8
635575294510328650,0.8
635660235911073535,0.98
635664632064633542,0.69
635676959404947432,0.56
635968092505308888,0.54
635969356737464946,0.62
636034758920513066,0.76
636129466810596256,0.32
636145420709467464,0.41
636199700415481295,0.93
636217367426565283,0.6
636242466814133718,0.6
636357259042017372,0.62
636358919239353425,0.77
636440197750058856,0.7
636440395058197458,0.77
636447200161545918,0.04
636541707361749311,0.28
636542653780339189,0.85
636692289087333946,0.69
636732622716081281,0.92
636922363465229730,0.46
636943718137910329,0.81
636948704900472686,0.64
636974147280735030,0.79
636976537779167197,0.84
637034240105624182,0.87
637053695225662269,0.9
637062722103032929,0.68
637114264787912813,0.65
637155883024289747,0.82
637159944272573042,0.46
637171435718762338,0.71
637179581146516240,0.91
637218244535702402,0.93
637381503982174097,0.91
637399266960393882,0.84
637447507466660005,0.91
637449500409462507,0.74
637512984704853378,0.69
637572910810215603,0.55
637610487431107815,0.65
637637031656524319,0.22
637665354049915603,0.85
637666898110793771,0.68
637700978690352209,0.84
637704980666670238,0.75
637707782541344752,0.53
637709720539029416,0.91
637716036492236209,0.67
637716122395168337,0.65
637721439208681649,0.91
637730751467224497,0.55
637770635296994623,0.7
637839829045143564,0.8
637854221415649363,0.85
637865146581586397,0.46
637875910226665589,0.52
637938323273760792,0.78
638010270436782663,0.85
638151163354199659,0.83
638180312571445082,0.81
638213459273282582,0.45
638222617417545522,0.8
638265265082470590,0.71
638265305395601380,0.69
638278486736988365,0.75
638285135657879315,0.49
638297709262772317,0.65
638309253284807578,0.85
638336645832298536,0.84
638356290560759607,0.81
638385410564996514,0.69
638386020776463447,0.65
638393477199602401,0.48
638407266000061968,0.71
638415337857309274,0.32
638428753694029470,0.89
638431174685651266,0.78
638452617145664434,0.66
638455701937880914,0.68
638457171605645924,0.67
638476629236287792,0.86
638477375684799979,0.67
638477980554827414,0.84
638521038565498093,0.08
638527121966548796,0.78
638539533619429424,0.89
638552351951631438,0.65
638580501996013889,0.61
638605000917410363,0.57
638611126363220042,0.86
638612126900166438,0.51
638612311803309057,0.53
638625408608298966,0.6
638639739517684161,0.66
638668359925120973,0.69
638683001952068231,0.92
638832918057278528,0.73
638834248450278159,0.73
638838135316462515,0.63
638842969316247792,0.71
639013496570967973,0.59
639021256872147640,0.64
639023978735060868,0.66
639059090082880194,0.44
639060160063921328,0.76
639072767900655010,0.44
639074999019643691,0.77
639078402255391392,0.7
639101375817820421,0.67
639108330918941263,0.71
639131584591875884,0.61
639137470404975728,0.63
639141561133612139,0.76
639146033293007625,0.61
639152985228588133,0.58
639164086309099838,0.71
639167426634291905,0.64
639174260374105327,0.6
639180798067391602,0.63
639182066552423905,0.86
639190397783908962,0.7
639197782973249607,0.64
639203083208359928,0.64
639206317820668846,0.76
639207363096142908,0.9
639228220909860374,0.77
639240915598639362,0.54
639248104440883395,0.63
639248410431383329,0.65
639280244242476827,0.58
639283706763534657,0.75
639333423976398662,0.77
639365314871342061,0.72
639376217541103054,0.43
639427101283569415,0.66
639591803481391233,0.79
639645006818921038,0.55
639714557597463455,0.94
639741419424125885,0.6
639761676606560113,0.84
639796893649832908,0.47
639893927189178683,0.9
639902226919122825,0.72
639927443825084449,0.84
639948962338505838,0.9
639981993541720999,0.83
640028292399001005,0.56
640065149106989508,0.79
640170142642521114,0.72
640175272296394289,0.93
640260117540233686,0.8
640275092408766682,0.73
640289583365010850,0.41
640294231476473042,0.83
640375735412869454,0.76
640384563755808442,0.62
640386927411453564,0.67
640397985811875535,0.89
640413456078624294,0.99
640435529094938326,0.8
640459020611155937,0.86
640468561555009211,0.91
640471776476857550,0.95
640514013209351720,0.9
640529063656211248,0.65
640537669515343933,0.73
640593750402489550,0.73
640602354753419549,0.68
640641070484086844,0.87
640738520061925386,0.8
640739890674959520,0.64
640765389815255649,0.74
640778613256081204,0.73
640781600643404450,0.71
640790972260701704,0.53
640791380547827734,0.91
641095312781200802,0.87
641154715285846067,0.44
641173939105045903,0.23
641187768066354556,0.54
641203164820149823,0.89
641203274635052140,0.86
641203695606647138,0.89
641210934106228068,0.34
641243473769756957,0.59
641243763624585960,0.47
641248750844455352,0.7
641256911058772915,0.42
641300811538589952,0.85
641304931567399718,0.62
641304958544889675,0.63
641316977281490648,0.47
641318356345037264,0.68
641322994437480555,0.48
641323015278082849,0.52
641339938270792610,0.83
641346024799147314,0.6
641356469422954183,0.42
641389674965296922,0.7
641392179594828515,0.89
641422909440284665,0.78
641515310817724260,0.75
641521465449044889,0.93
641668086591530394,0.66
641807869799025590,0.59
641851419269578260,0.76
641884175079757045,0.73
641902625491816353,0.57
641932104042113314,0.75
641949540064201250,0.52
641952123817042943,0.46
641962276470718376,0.53
641982635205184775,0.8
641986915658128216,0.63
641997280979445290,0.61
641997918301716030,0.52
642002565131366919,0.62
642004394382305806,0.46
642004912180184461,0.55
642006705469754937,0.97
642014705738220118,0.5
642019478976152700,0.46
642020784192497505,0.88
642029383129181001,0.33
642033228182435657,0.57
642062954403185715,0.6
642147512982509522,0.49
642155410954867133,0.77
642165833525171466,0.38
642247828750487033,0.79
642264341571696956,0.83
642270777321779733,0.66
642575443397111533,0.75
642599872064076757,0.78
642600150732768503,0.65
642614610288322461,0.67
642633846810960948,0.56
642633984801784538,0.97
642689181932681690,0.7
642705502982300228,0.69
642777735657117596,0.77
642785562857761956,0.95
642890372025885764,0.92
642936415502639952,0.73
642940458480384752,0.72
642969025079878119,0.72
642989309166162977,0.87
643012628676959167,0.95
643018852569489807,0.86
643023614510817123,0.82
643049747557576463,0.76
643084005402678749,0.61
643216682043458837,0.91
643333821284671450,0.85
643355966195103890,0.79
643361048859648830,0.76
643369174400423294,0.75
643372525735669470,0.82
643377309080280552,0.17
643385090995818038,0.71
643391385188115101,0.67
643428720356607196,0.84
643440076277083726,0.63
643458649070712404,0.96
643464685691821421,0.96
643472421550716892,0.6
643484029651562650,0.91
643507686651478483,0.82
643509757947170432,0.77
643553148201012125,0.99
643569271099274017,0.77
643597642989341527,0.76
643614813367654467,0.75
643627107474097482,0.71
643629595006449595,0.82
643631866288052055,0.58
643701975249213795,0.92
643747194245516134,0.82
643843734277858963,0.69
643905309967841822,0.57
643995421282008887,0.72
644008997457195193,0.67
644033331291427851,0.52
644057479922757149,0.77
644070582414143377,0.92
644075259937431439,0.76
644107461713503332,0.79
644125610949156087,0.88
644125900931617247,0.97
644184265296544880,0.6
644216496511262980,0.78
644231929526859773,0.69
644247881886515020,0.4
644301132145093669,0.95
644306064465932592,0.86
644327739306763498,0.87
644333601190050343,0.61
644377033386129398,0.71
644402314062261114,0.86
644422982739081682,0.85
644423548561379235,0.51
644479316862404369,0.85
644498839223761591,0.72
644507065419942560,0.45
644537187492046591,0.68
644763973182513824,0.47
644832400238584702,0.86
644927609777967712,0.83
644935479366552552,0.95
644956250892716183,0.51
644971551705880153,0.8
644975178681599376,0.84
645008527795950645,0.76
645015932731869355,0.86
645017889674354613,0.89
645028737269303737,0.77
645033274929042292,0.65
645066312107192277,0.59
645110801774701184,0.84
645113212195148554,0.28
645113761037899961,0.82
645121988507105825,0.66
645142146350704212,0.78
645206323082017681,0.56
645367137525194574,0.54
645405142302623854,0.73
645507522472424727,0.91
645527595959527647,0.83
645605069185373713,0.66
645647769672250859,0.95
645649911854736447,0.93
645656446153159849,0.42
645669956514694933,0.89
645716244154632908,0.8
645726256582426052,0.88
645742583558028793,0.62
645749507600475420,0.69
645753757630785612,0.85
645764284101377866,0.66
645837670761989739,0.75
645846796517888515,0.0
645858473186324005,0.76
645861917816354556,0.83
645864901048996159,0.85
645872916140968214,0.88
646199292764022442,0.79
646214243066269599,0.61
646214373200526054,0.75
646246378719382792,0.67
646251494203307037,0.91
646251649200109373,0.91
646271604370766688,0.97
646287106639089851,0.8
646315780661935050,0.73
646370099222609535,0.88
646379115236686925,0.88
646392321907025607,0.71
646401294429967418,0.78
646422984451842007,0.66
646430191727672433,0.85
646467541295857030,0.71
646493357727548428,0.83
646526684625362269,0.9
646531325843338478,0.58
646553615976355959,0.83
646567171030104489,0.66
646596663191995079,0.63
646600046097231118,0.94
646623251240376107,0.76
646678872055754037,0.87
646878391167112457,0.94
646971978573415499,0.54
646972452708766508,0.89
646975703495050669,0.64
647097046101750045,0.72
647097741526033030,0.8
647119864746196859,0.16
647125702421162981,0.72
647141413465843171,0.95
647156035665380003,0.92
647160230901267431,0.7
647208752547488396,0.94
647217344328258070,0.75
647314257961800303,0.65
647319622258371375,0.69
647349620765814189,0.76
647558939268788258,0.68
647597876157681954,0.38
647615635240976846,0.48
647724601859646800,0.9
647742955760509973,0.64
647745948432796402,0.83
647794949977438621,0.86
647820405399121617,0.57
647864077087781088,0.53
647865420558662141,0.66
647875529936544906,0.91
647878767899396616,0.53
647903727554331126,0.67
647903884003868958,0.81
647909860253032494,0.85
647919786545706499,0.79
647943675097940120,0.91
647943731475826767,0.84
647953255437599523,0.31
647968680172513768,0.81
647971725786903815,0.37
647974513531549081,0.85
647974816831322171,0.94
647986655198654553,0.28
647995383617424917,0.62
648000621455669244,0.9
648007607126488329,0.98
648011040349353372,0.82
648011179481441450,0.75
648018434251332608,0.84
648035594779640254,0.74
648147806418381793,0.96
648322039579499390,0.66
648362495410231127,0.96
648364660392287420,0.71
648399233196524344,0.82
648424684071433337,0.58
648428746982953373,0.53
648437336754782638,0.96
648448263738162368,0.85
648458307789338705,0.83
648459207530370216,0.82
648467710297605683,0.5
648477553728389531,0.74
648482276334337497,0.74
648483714451994062,0.93
648492594957895280,0.74
648497054285216974,0.81
648546416247916388,0.47
648552928661418907,0.71
648554020597664626,0.65
648562784868781128,0.74
648564137899143804,0.18
648564834764627015,0.55
648568614750579358,0.66
648571715106497356,0.66
648576585049916163,0.68
648611896667414301,0.86
648613355073999735,0.88
648626333232359346,0.45
648630212791826724,0.82
648644320328608311,0.84
648655367951170235,0.74
648671034622971550,0.86
648676498675860307,0.58
648686219134163115,0.86
648695633108670227,0.72
648702445907992325,0.84
648727350910110762,0.36
648730845774540352,0.71
648757209408329470,0.77
648760346815934869,0.79
648769741242559161,0.76
648773162762866340,0.47
648809176320759713,0.58
648812654060937335,0.91
648832207289419998,0.89
648994076606840025,0.79
649026945981935880,0.89
649055360062198502,0.54
649055527712200533,0.92
649087750077858826,0.18
649196794005753831,0.79
649211730574812518,0.48
649214963511983071,0.84
649251107174389310,0.75
649276461024443510,0.73
649302516800307838,0.74
649305141704634435,0.96
649329512551647514,0.95
649336469152403443,0.82
649338958984434542,0.84
649339771994524130,0.86
649346633426815120,0.75
649347636600497237,0.8
649351556437432206,0.86
649356423072444917,0.75
649364295276697470,0.86
649364653760039526,0.31
649370119250766801,0.66
649373480498859034,0.77
649375215236010218,0.54
649376821568536509,0.95
649382141150048537,0.66
649397103386742873,0.87
649415295698645493,0.57
649422544108537743,0.7
649436815740575960,0.65
649451548063673012,0.95
649461841869844986,0.63
649469533990328691,0.84
649473154777470058,0.79
649489418948740037,0.79
649496951194188136,0.41
649554000111587581,0.75
649558518385240136,0.73
649624266853491793,0.32
649735179824948142,0.76
649794997361560220,0.67
649804784121405148,0.76
649892890386449342,0.41
649910178743846443,0.77
649913384892797912,0.82
649918914706027057,0.8
649920624350966941,0.61
649943118584982735,0.67
649943722944969065,0.74
649946145172900082,0.95
649948993795347175,0.98
649949062392279698,0.49
649983230408722874,0.89
649991994817838644,0.76
649994652648803280,0.9
650032097909560168,0.64
650061492251210379,0.87
650108878773034394,0.12
650150401049701672,0.16
650151404512668331,0.27
650159692635743613,0.79
650171231699718367,0.83
650284505815567597,0.74
650437125410490783,0.65
650492042086474729,0.38
650533936143188935,0.74
650535539049667916,0.56
650552287643358251,0.69
650582949798959282,0.06
650588162640228805,0.67
650607262159929480,0.85
650611190233338109,0.79
650614909100641659,0.49
650629178927594098,0.74
650648302673772737,0.89
650659739638424165,0.36
650665796747255889,0.64
650684513560485213,0.97
650700889442711215,0.71
650745816781959834,0.98
650751544442109886,0.64
650766130081278162,0.53
650773286582990042,0.67
650782921779920341,0.63
650783680446966645,0.75
650819361745965075,0.9
650834449545662617,0.67
650873833377196985,0.78
650887389374277606,0.57
650953530053675131,0.77
651119222328390828,0.84
651205775494991881,0.79
651206773915716039,0.53
651248544098011265,0.35
651258526603607428,0.86
651291280574616528,0.0
651308918619084271,0.68
651313916320050151,0.7
651348695443556911,0.0
651353137074634550,0.44
651361256921062371,0.78
651385790235941419,0.45
651417296002056623,0.83
651466994537209846,0.33
651468652408264802,0.53
651492401141375691,0.75
651497458377310432,0.93
651582593236992218,0.86
651602947983283018,0.74
651606125652801473,0.79
651683825396666220,0.89
652005889920656518,0.38
652041796607326956,0.95
652060717266832079,0.68
652107134102037633,0.63
652154244723152967,0.67
652170690411886500,0.62
652186927147324284,0.91
652351614419592987,0.43
652372165675752999,0.65
652388319391976161,0.77
652401941944732128,0.56
652420353942424294,0.65
652675495475212205,0.75
652698449577109051,0.97
652706578539317499,0.79
652750729553104231,0.96
652818452367710603,0.74
652830243546110350,0.85
652844037769263480,0.8
652864915561590882,0.38
652866960078887781,0.96
652925557702239042,0.8
652950969302127403,0.78
652971797396717760,0.64
652983279186330072,0.0
652993727281612683,0.64
653030727016834595,0.51
653051722466968433,0.85
653052191020047872,0.98
653054463200057658,0.77
653056005655032931,0.36
653109110357469018,0.77
653111931586097955,0.85
653122603011888299,0.85
653211094240771816,0.56
653231046834017130,0.84
653416678855372060,0.68
653470638462192759,0.68
653473035661446234,0.46
653473667101907147,0.47
653474834175428334,0.84
653493908624521531,0.64
653510344381670661,0.73
653542528537157508,0.51
653555161821397881,0.43
653561848473745873,0.86
653568891103256249,0.69
653573738874197014,0.75
653591579990756891,0.85
653592576292350632,0.57
653661196356575942,0.97
653662513190957322,0.67
653663194814805147,0.77
653663485578251813,0.55
653668132157280294,0.6
653670045156389878,0.93
653743435696090716,0.99
653746757704782500,0.98
653753007096673646,0.63
653764295315181440,0.72
653771440703746756,0.78
653773134264720859,0.86
653816046652271807,0.56
653837992019040544,0.68
653846280950761825,0.84
653869228115776384,0.67
653877971843353502,0.79
653899511007289938,0.65
653913367801250201,0.82
653919249353179959,0.75
654155986421436797,0.74
654175235181027080,0.58
654180013105651467,0.8
654180235987774707,0.6
654220345510651644,0.67
654226456671308201,0.79
654242244830366582,0.3
654260566682564364,0.97
654299099461357553,0.62
654305694509375090,0.67
654315983024520613,0.72
654326595722473651,0.63
654335811812527935,0.79
654340429328893785,0.68
654346507561790211,0.84
654358614545196468,0.72
654428519645932370,0.8
654470322929619407,0.91
654488878846729860,0.73
654528287150547809,0.61
654531527391085064,0.76
654573336336470437,0.86
654592868919084324,0.84
654608751831996254,0.62
654608849137634303,0.76
654636931657227305,0.79
654637209849713086,0.89
654806332860269345,0.92
654927236663180791,0.59
654937319289943782,0.81
654972353750330869,0.79
654976032144651580,0.95
654984862532808767,0.73
654987519924376728,0.74
654998443741335531,0.68
655000066953685207,0.57
655004951164362259,0.77
655010907632923758,0.8
655014700763709902,0.47
655039431934588844,0.49
655059065841810657,0.61
655102373100952247,0.84
655137570913081021,0.81
655153286229391356,0.85
655166597135026891,0.5
655168159069597199,0.76
655210050119852696,0.43
655221077479838495,0.8
655233810358942842,0.68
655251912495598125,0.8
655321965315196424,0.69
655340155180776811,0.42
655562940831544363,0.43
655590882021240416,0.59
655592441150057734,0.71
655603977073479875,0.61
655605069975676629,0.88
655612427669754178,0.81
655624764443368389,-0.04
655637011712573406,0.52
655649248429760011,0.94
655655747048200442,0.62
655670981448120007,0.7
655693635781284379,0.59
655753158932365953,0.83
655761508543886400,0.81
655775636932815329,0.73
655797142400526567,0.68
655798135537596622,0.93
655804485951318501,0.65
655821448702587697,0.96
655843543779936388,0.98
655856738374280953,0.82
655856954678249160,0.81
655897619547862091,0.78
655898631181344852,0.83
655932893375054093,0.46
655984165098548563,0.82
656093243302306911,0.76
656099630959623902,0.67
656262920189817975,0.67
656328263985186803,0.91
656330902261086287,0.55
656393563026780440,0.45
656424977839891809,0.89
656453242371516416,0.8
656458772447246521,0.71
656470340717898517,0.83
656486336740284036,0.05
656494499178283722,0.7
656539898828206339,0.66
656568408224540427,0.89
656632348929003051,0.79
656636817425130671,0.9
656702270882289104,0.56
656714314294265455,0.96
656799568393178471,0.85
657021296948796307,0.86
657052334958960450,0.64
657091632552751649,0.71
657103920191873175,0.83
657120338727317829,0.84
657145995039579380,0.49
657160110577345576,0.71
657161492929129239,0.97
657178409670021343,0.89
657212605428217608,0.79
657216508663193659,0.64
657224781391289458,0.44
657224913121985346,0.41
657234239377431636,0.85
657236351856773955,0.77
657314601799520496,0.89
657338562853122395,0.87
657339123017231428,0.6
657382601002573208,0.79
657451911925034000,0.32
657463769917069454,0.57
657472118030935109,0.51
657495757557229316,0.87
657678772904792093,0.7
657705944401357467,0.66
657808252425445220,0.42
657846744238555441,0.69
657848164802542204,0.8
657872628017642996,0.75
657874331764478812,0.42
657881371160384348,0.71
657896510018520917,0.23
657933029979679673,0.84
657957202070165288,0.73
657965048860583039,0.57
657978186038512659,0.84
658012704919341012,0.75
658015314671391642,0.92
658027285472098102,0.69
658045248079174122,0.79
658126124954741415,0.65
658130477971021210,0.6
658140712169843584,0.98
658150953603505727,0.75
658165734146739635,0.88
658191069995012495,0.92
658191813842846639,0.82
658248524895180628,0.78
658250375690546656,0.76
658436580042855203,0.93
658451491208987033,0.72
658471507633869872,0.81
658490825242686320,0.86
658593935409539970,0.7
658604625742651533,0.55
658608804020950783,0.82
658615341068965323,0.76
658624905547812227,0.86
658643669273953049,0.69
658643886584267195,0.81
658683653493920720,0.41
658686737622213209,0.86
658694484414887566,0.79
658717325481917366,0.67
658729722715673788,0.6
658735120068137925,0.87
658758961288196837,0.53
658773640010334142,0.83
658774301790229010,0.74
658783231069280411,0.74
658788260086059994,0.66
658794942756873810,0.94
658829157969887526,0.69
658841652055736002,0.63
658875355305483385,0.52
658882098163588556,0.98
658884095364855661,0.41
658890969650689158,0.81
658891196150511418,0.43
658891588259462129,0.69
658894766796693078,0.84
658897352234399600,0.5
658900853802186172,0.83
658953736406794046,0.73
659032097141626427,0.79
659192886410038400,0.58
659205996452629860,0.69
659212803855013071,0.45
659216145340465646,0.73
659300132970575864,0.74
659314924596481895,0.47
659317883443137117,0.67
659362656881884251,0.53
659377029272866870,0.97
659379517807683796,0.79
659416490668211250,0.87
659417072552668008,0.77
659469716645523241,0.42
659503262710674970,0.81
659510271566512018,0.82
659516341450675429,0.69
659534699506085170,0.89
659565858273986660,0.76
659593795234305431,0.9
659600283303049469,0.98
659600835900132543,0.8
659629866649803435,0.64
659645682102485468,0.0
659650362006156793,0.64
659658555093655103,0.87
659662011773954130,0.68
659679111621664774,0.69
659692485593670757,0.77
659855309188248923,0.46
659949673148558261,0.59
659965365917783728,0.74
659986155462351602,0.69
660020993841365489,0.36
660033248568142756,0.9
660051174085513502,0.4
660200193962297023,0.75
660202030205775735,0.87
660212268891402325,0.69
660228318190534140,0.84
660294341014887223,0.51
660294771351588429,0.71
660325890508560843,0.6
660340075244080425,0.84
660346124761834580,0.71
660350715776123212,0.92
660369705977321233,0.65
660417293763008801,0.77
660437774422385333,0.86
660499994123684784,0.88
660594422751542756,0.39
660643523562033289,0.47
660679057502623648,0.81
660740041738501878,0.86
660740547893689935,0.58
660744993743958889,0.83
660773917166940058,0.49
660776913816955759,0.74
660788137545272153,0.86
660818638500627176,0.83
660819375476393476,0.74
660831372377952406,0.81
660835795568798624,0.71
660844002469339456,0.81
660846369395860579,0.74
660850567779945882,0.55
660853146378994611,0.47
660927367089881891,0.76
660938000669238383,0.78
660943549242366163,0.62
660945807148843697,0.59
660946970767775688,0.53
661033021947500497,0.59
661061156224206444,0.81
661061558217283458,0.53
661073057233887167,0.77
661088685344996430,0.83
661120349984813257,0.56
661124924181509911,-0.48
661133393773131545,0.61
661197400431511231,0.84
661291206517396893,0.52
661356760111429943,0.62
661368109045538924,0.66
661371075664154473,0.85
661447655459855799,0.56
661459046790127729,0.52
661477629209131908,0.53
661477739190958090,0.65
661498223386832577,0.87
661515523722476568,0.73
661517235576772391,0.98
661555609389679317,0.5
661567858741413291,0.92
661575612481314968,0.54
661629339711625671,0.41
661635696100298648,0.84
661688268388483812,0.72
661711794147012289,0.75
661734821673627096,0.39
661783393383809662,0.59
661858108875025108,0.89
661907224613282192,0.91
661952459073776949,0.51
662137265942462329,0.32
662148518423864065,0.77
662157142600229482,0.7
662158388218568508,0.28
662192323723312323,0.46
662212033975485933,0.62
662234376497861661,0.65
662260012136258081,0.86
662270790251852688,0.93
662297662917275871,0.61
662305542954184309,0.79
662320194104773757,0.39
662385256578517527,0.64
662456071656571759,0.71
662464483119109504,0.84
662467261799662286,0.63
662483943929168660,0.68
662493673061657069,0.67
662497375818350904,0.0
662524221360187597,0.85
662585411550741459,0.89
662800062560193319,0.94
662900778508102203,0.61
662938015042728892,0.53
662940697013837871,0.77
662941685211325139,0.75
662953122275692512,0.4
662977345018869226,0.93
662986229095321557,0.73
663069192894014946,0.93
663089203645392247,0.66
663107966376367574,0.81
663119870331495084,0.96
663137548234974348,0.37
663200188740903632,0.7
663215296838838215,0.84
663234917537178278,0.87
663293178411678954,0.69
663538488760312091,0.74
663582535856751438,0.79
663600826108901214,0.7
663698498422053525,0.84
663710660085665260,0.74
663711301400410804,0.82
663745398442991739,0.56
663750276007082587,0.85
663754336454655035,0.94
663758337204319528,0.85
663779905155945766,0.89
663828806839485407,0.36
663900402213469162,0.82
663906033704222134,0.93
663935840848333788,0.97
663936819802712922,0.74
663947377329381856,0.38
663949824570722934,0.88
663955072203723288,0.63
663979689423524521,0.79
664028233878024438,0.79
664039827736267895,0.66
664057674042683011,0.53
664084044932877091,0.91
664166668166176485,0.62
664194350753003739,0.8
664305000095312806,0.82
664319482147043527,0.96
664362111484919962,0.69
664377987123754070,0.6
664390635965282306,0.42
664406769072989384,0.78
664410705946991761,0.94
664418824504942342,0.72
664456022368593918,0.77
664487522692527492,0.61
664503998535697920,0.68
664508568326693441,0.95
664514778811485585,0.88
664521393317807704,0.58
664526648257110672,0.54
664538977916224483,0.53
664550102356888774,0.54
664550187843753402,0.87
664557425818606007,0.83
664575027243458132,0.71
664575513119939756,0.67
664597450218228797,0.73
664689214598493223,0.85
664696487399606874,0.41
664716944248491548,0.86
664754354839995583,0.8
664766951459666035,0.96
664793950982738513,0.76
664886197465372113,0.58
664945734294288834,-0.1
664970231675390775,0.72
664986424870633645,0.67
664991574505975805,0.87
665014837985636614,0.62
665034042863265723,0.6
665042579824468022,0.72
665047791175539717,0.57
665068563821936542,0.6
665090955503396753,0.51
665113922206034381,0.58
665117354918484642,0.82
665118768403590195,0.81
665125668452950944,0.42
665127740364857557,0.57
665140456345957413,0.61
665173172254409515,0.83
665203449885628672,0.0
665204332588605320,0.72
665259988160500171,0.57
665260885196062176,0.73
665283470130284780,0.8
665288358163310840,0.88
665312359576929815,0.2
665314192796691758,0.71
665317403012913056,0.26
665333077641228101,0.84
665354510497786029,0.47
665359454421665667,0.81
665368222586979783,0.79
665380475848461936,0.57
665382360647787872,0.49
665384775289225731,0.42
665389343277495005,0.77
665409792650093160,0.64
665414872681380176,0.74
665424844539496124,0.63
665429590589849839,0.95
665451839228144199,0.69
665455903692102322,0.7
665521072887841843,0.76
665543056269749477,0.8
665625575691000231,0.81
665748616243663944,0.72
665770661048816998,0.56
665774137952376508,0.37
665781116370457229,0.82
665827442657027939,0.28
665845290404450964,0.73
665860765825727270,0.61
665916439495923224,0.84
665917159002957868,0.77
665936049873763730,0.74
665938937220469206,0.52
665943072251563952,0.49
665953453480993325,0.81
665957990654458560,0.59
665959042446919821,0.78
665992223664382582,0.62
665998924754378117,0.92
666008982591661048,0.91
666009064636279887,0.86
666022947345602264,0.88
666023115855259644,0.57
666033623601614663,0.92
666034408953576075,0.95
666065632359163383,0.83
666084606997619254,0.33
666100784959980670,0.73
666147399337742210,0.49
666175274038563363,0.91
666246242536685485,0.67
666269124165231620,0.83
666295873368579927,0.79
666378063147014700,0.85
666437066574666708,0.48
666577632708620176,0.7
666610981536028254,0.92
666629075987835098,0.84
666645627579210163,0.72
666648630503145617,0.49
666700108119919818,0.94
666703226135531095,0.65
666719683081115483,0.59
666721908080220872,0.78
666728647967205524,0.78
666733161212304427,0.65
666736400258085736,0.63
666775103308447802,0.85
666835756968221729,0.99
666884609678676416,0.69
666906555232836672,0.96
666939746950845518,0.79
666993654256211464,0.77
667058683746139086,0.94
667237088664798029,0.9
667264320589672681,0.65
667265747508883595,0.79
667289100421237769,0.73
667298075032400284,0.91
667328388582265775,0.67
667390009446667861,0.71
667399647111065624,0.86
667412882417592992,0.78
667448253332915379,0.71
667488137213917270,0.51
667514880238130766,0.65
667517762109519783,0.68
667536603010219161,0.86
667569543949465094,0.86
667639706620026005,0.61
667662409142735191,0.52
667667755574430015,0.61
667677920449925732,-0.78
667713477454115758,0.83
667817528025270436,0.56
667869228942440479,0.89
668007589008339886,0.84
668060226521811930,0.35
668061565508936958,0.39
668084191137767708,0.36
668085279948973086,0.85
668097647546846276,0.79
668118809269969212,0.2
668129977448447566,0.39
668150600683463913,0.68
668176298892754071,0.56
668245711020787434,0.69
668265046021333150,0.53
668286142826755426,0.78
668291189920800431,0.74
668341058007817418,0.51
668342588582230083,0.31
668344917954908079,0.63
668382358178388338,0.83
668409558636099993,-0.96
668592926972074201,0.0
668636367639376158,0.76
668658545700191998,0.81
668681406476780377,0.38
668685915762500129,0.7
668691724473720096,0.37
668692648826917296,0.9
668715179191555918,0.85
668720476759163688,0.62
668722686425204470,0.81
668739699156987186,0.4
668747630304223059,0.66
668749236785739984,0.82
668754432564145462,0.74
668770622025707585,0.81
668772480165773325,0.73
668816671575957778,0.66
668831957923734068,0.81
668833264214557761,0.7
668853760145938681,0.82
668857979638395406,0.71
668872728473213888,0.97
668877088544547172,0.53
668900045117087118,0.9
668906016400311547,0.32
668950889806226960,0.83
668957582327240378,0.55
668964918912232214,0.77
668964973424859894,0.52
668979147880187155,0.79
668999526420471272,0.74
669058573778623902,0.76
669062853505182109,0.24
669064838769581640,0.85
669105920715822822,0.68
669116261644255760,0.64
669148140097641038,0.78
669195019817665587,0.47
669338346087539064,0.51
669363077291031258,0.97
669446846406626019,0.57
669453808341557663,0.33
669454035761069725,0.8
669458457274323563,0.9
669459613224164906,0.91
669464667990549357,0.79
669505107127689335,0.46
669509936182874318,0.65
669534160825908044,0.96
669539397594291665,0.69
669542807244257657,0.94
669559781463240994,0.88
669611503181335470,0.85
669619839372632821,0.71
669624576599791909,0.64
669628480663604892,0.63
669653805363430512,0.63
669707596809032576,0.67
669738127480494121,0.67
669751390441750250,0.0
669764796143093793,0.31
669771232976574898,0.45
669805730674523098,0.94
669817155387770115,0.0
669830509170433724,0.08
669861234603998178,0.83
670093055078558715,0.7
670119288206329024,0.85
670136507113552098,0.8
670156413395424981,0.78
670220655633230810,0.92
670264937159650404,0.63
670265633425379347,0.97
670265686413300387,0.84
670269765291480127,0.48
670278622385393391,0.7
670280694186874004,0.65
670295929934121123,0.86
670307011251444503,0.75
670348722583458356,0.7
670360281231688908,0.77
